venue,ticker,pr_open,pr_high,pr_low,pr_close,volume,turnover,valid_time
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.544,2936000,25084989,2022-11-14 14:09:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.544,15786000,134873848,2022-11-14 14:10:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.542,8.542,1808000,15445262,2022-11-14 14:11:00+00:00
MOEX,CNYRUB_TOM,8.542,8.543,8.542,8.542,558000,4766476,2022-11-14 14:12:00+00:00
MOEX,CNYRUB_TOM,8.542,8.542,8.542,8.542,26000,222092,2022-11-14 14:13:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.544,2050000,17513151,2022-11-14 14:14:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.543,89000,760367,2022-11-14 14:15:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.543,13166000,112489693,2022-11-14 14:16:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.543,648000,5535991,2022-11-14 14:17:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.544,10755000,91890688,2022-11-14 14:18:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.543,7721000,65967693,2022-11-14 14:19:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.543,10219000,87311126,2022-11-14 14:20:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.543,20448000,174707614,2022-11-14 14:21:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.544,8.544,6990000,59722560,2022-11-14 14:22:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.543,6750000,57670350,2022-11-14 14:23:00+00:00
MOEX,CNYRUB_TOM,8.544,8.544,8.543,8.543,834000,7125375,2022-11-14 14:24:00+00:00
MOEX,CNYRUB_TOM,8.543,8.544,8.543,8.543,2476000,21153098,2022-11-14 14:25:00+00:00
MOEX,CNYRUB_TOM,8.542,8.542,8.539,8.539,17625000,150530772,2022-11-14 14:26:00+00:00
MOEX,CNYRUB_TOM,8.54,8.54,8.539,8.539,1104000,9428108,2022-11-14 14:27:00+00:00
MOEX,CNYRUB_TOM,8.539,8.54,8.539,8.54,3363000,28719995,2022-11-14 14:28:00+00:00
MOEX,CNYRUB_TOM,8.539,8.54,8.539,8.54,760000,6490200,2022-11-14 14:29:00+00:00
MOEX,USDCNY_TOM,7.0555,7.0555,7.0555,7.0555,3000,21166,2022-11-14 04:04:00+00:00
MOEX,USDCNY_TOM,7.085,7.085,7.085,7.085,3000,21255,2022-11-14 04:05:00+00:00
MOEX,USDCNY_TOM,7.06,7.06,7.06,7.06,3000,21180,2022-11-14 04:06:00+00:00
MOEX,USDCNY_TOM,7.08999,7.08999,7.08999,7.08999,100000,708999,2022-11-14 04:07:00+00:00
MOEX,USDCNY_TOM,7.08999,7.09,7.08999,7.09,200000,1417998,2022-11-14 04:10:00+00:00
MOEX,USDCNY_TOM,7.09,7.09,7.09,7.09,15000,106350,2022-11-14 04:11:00+00:00
MOEX,USDCNY_TOM,7.08975,7.08975,7.08975,7.08975,50000,354487,2022-11-14 04:13:00+00:00
MOEX,USDCNY_TOM,7.08914,7.08914,7.08914,7.08914,100000,708914,2022-11-14 04:14:00+00:00
MOEX,USDCNY_TOM,7.08996,7.08996,7.08988,7.08995,250000,1772484,2022-11-14 04:15:00+00:00
MOEX,USDCNY_TOM,7.08058,7.08996,7.0801,7.08996,492000,3484312,2022-11-14 04:17:00+00:00
MOEX,USDCNY_TOM,7.08995,7.08995,7.08989,7.08989,34000,241057,2022-11-14 04:19:00+00:00
MOEX,USDCNY_TOM,7.08995,7.08995,7.08054,7.0857,643000,4556644,2022-11-14 04:20:00+00:00
MOEX,USDCNY_TOM,7.0857,7.08996,7.0857,7.08996,426000,3020073,2022-11-14 04:21:00+00:00
MOEX,USDCNY_TOM,7.0804,7.08395,7.07999,7.07999,1267000,8970873,2022-11-14 04:25:00+00:00
MOEX,USDCNY_TOM,7.08569,7.08569,7.08569,7.08569,114000,807768,2022-11-14 04:29:00+00:00
MOEX,USDCNY_TOM,7.08569,7.0857,7.08569,7.0857,190000,1346282,2022-11-14 04:30:00+00:00
MOEX,USDCNY_TOM,7.08469,7.0847,7.08469,7.0847,148000,1048534,2022-11-14 04:32:00+00:00
MOEX,USDCNY_TOM,7.0847,7.0847,7.0847,7.0847,184000,1303584,2022-11-14 04:33:00+00:00
MOEX,USDCNY_TOM,7.08,7.08,7.08,7.08,244000,1727520,2022-11-14 04:34:00+00:00
MOEX,USDCNY_TOM,7.07999,7.08,7.07999,7.08,591000,4184279,2022-11-14 04:35:00+00:00
MOEX,USDCNY_TOM,7.08,7.08,7.08,7.08,56000,396480,2022-11-14 04:36:00+00:00
MOEX,USDCNY_TOM,7.08,7.08,7.0778,7.0778,87000,615806,2022-11-14 04:37:00+00:00
MOEX,USDCNY_TOM,7.078,7.078,7.0769,7.0776,203000,1436680,2022-11-14 04:38:00+00:00
MOEX,USDCNY_TOM,7.0773,7.0773,7.0767,7.0767,223000,1578148,2022-11-14 04:39:00+00:00
MOEX,USDCNY_TOM,7.07709,7.08069,7.07709,7.08059,183000,1295446,2022-11-14 04:40:00+00:00
MOEX,USDCNY_TOM,7.08099,7.081,7.0779,7.0779,638000,4516531,2022-11-14 04:41:00+00:00
MOEX,USDCNY_TOM,7.078,7.0786,7.0776,7.0785,1001000,7085261,2022-11-14 04:42:00+00:00
MOEX,USDCNY_TOM,7.0794,7.0794,7.0791,7.0791,44000,311490,2022-11-14 04:43:00+00:00
MOEX,USDCNY_TOM,7.0789,7.0789,7.0789,7.0789,11000,77867,2022-11-14 04:44:00+00:00
MOEX,USDCNY_TOM,7.0809,7.0809,7.0781,7.0781,399000,2824467,2022-11-14 04:50:00+00:00
MOEX,USDCNY_TOM,7.0817,7.0817,7.0817,7.0817,40000,283268,2022-11-14 04:55:00+00:00
MOEX,USDCNY_TOM,7.0817,7.0817,7.0817,7.0817,142000,1005601,2022-11-14 04:56:00+00:00
MOEX,USDCNY_TOM,7.0823,7.0825,7.0823,7.0825,253000,1791868,2022-11-14 04:57:00+00:00
MOEX,USDCNY_TOM,7.0817,7.0817,7.0817,7.0817,20000,141634,2022-11-14 04:58:00+00:00
MOEX,USDCNY_TOM,7.0873,7.0873,7.0873,7.0873,234000,1658428,2022-11-14 05:00:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,95000,673141,2022-11-14 05:02:00+00:00
MOEX,USDCNY_TOM,7.0837,7.0837,7.0837,7.0837,222000,1572581,2022-11-14 05:05:00+00:00
MOEX,USDCNY_TOM,7.0837,7.0837,7.0837,7.0837,24000,170008,2022-11-14 05:07:00+00:00
MOEX,USDCNY_TOM,7.0837,7.0837,7.0837,7.0837,157000,1112140,2022-11-14 05:08:00+00:00
MOEX,USDCNY_TOM,7.0837,7.0837,7.0837,7.0837,2000,14167,2022-11-14 05:11:00+00:00
MOEX,USDCNY_TOM,7.08825,7.08825,7.08825,7.08825,80000,567060,2022-11-14 05:15:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,274000,1941481,2022-11-14 05:16:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,2000,14171,2022-11-14 05:17:00+00:00
MOEX,USDCNY_TOM,7.0867,7.0867,7.0867,7.0867,96000,680323,2022-11-14 05:18:00+00:00
MOEX,USDCNY_TOM,7.0867,7.0867,7.08335,7.08335,60000,425172,2022-11-14 05:19:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0847,7.0847,24000,170048,2022-11-14 05:20:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,15000,106285,2022-11-14 05:21:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,200000,1417140,2022-11-14 05:22:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,72000,510170,2022-11-14 05:25:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,19000,134628,2022-11-14 05:26:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,154000,1091197,2022-11-14 05:27:00+00:00
MOEX,USDCNY_TOM,7.0857,7.0857,7.0857,7.0857,8000,56685,2022-11-14 05:28:00+00:00
MOEX,USDCNY_TOM,7.0957,7.0957,7.0957,7.0957,2000,14191,2022-11-14 05:33:00+00:00
MOEX,USDCNY_TOM,7.0937,7.0937,7.0927,7.0927,237000,1680984,2022-11-14 05:34:00+00:00
MOEX,USDCNY_TOM,7.0927,7.0927,7.0927,7.0927,27000,191502,2022-11-14 05:37:00+00:00
MOEX,USDCNY_TOM,7.0927,7.0927,7.0927,7.0927,200000,1418540,2022-11-14 05:38:00+00:00
MOEX,USDCNY_TOM,7.0927,7.0927,7.0925,7.0925,84000,595776,2022-11-14 05:39:00+00:00
MOEX,USDCNY_TOM,7.0897,7.0897,7.0897,7.0897,45000,319036,2022-11-14 05:41:00+00:00
MOEX,USDCNY_TOM,7.08969,7.08969,7.08969,7.08969,4000,28358,2022-11-14 05:43:00+00:00
MOEX,USDCNY_TOM,7.0897,7.0897,7.08969,7.08969,32000,226870,2022-11-14 05:44:00+00:00
MOEX,USDCNY_TOM,7.08969,7.0897,7.08969,7.0897,522000,3700822,2022-11-14 05:45:00+00:00
MOEX,USDCNY_TOM,7.0897,7.0936,7.0897,7.0934,76000,539089,2022-11-14 05:46:00+00:00
MOEX,USDCNY_TOM,7.0918,7.0918,7.0918,7.0918,43000,304947,2022-11-14 05:47:00+00:00
MOEX,USDCNY_TOM,7.0877,7.0877,7.0877,7.0877,249000,1764837,2022-11-14 05:49:00+00:00
MOEX,USDCNY_TOM,7.0877,7.0877,7.0877,7.0877,106000,751296,2022-11-14 05:50:00+00:00
MOEX,USDCNY_TOM,7.0867,7.0867,7.0867,7.0867,39000,276381,2022-11-14 05:52:00+00:00
MOEX,USDCNY_TOM,7.0867,7.0867,7.0867,7.0867,44000,311814,2022-11-14 05:53:00+00:00
MOEX,USDCNY_TOM,7.0843,7.0843,7.0807,7.0807,166000,1175861,2022-11-14 05:56:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,23000,162856,2022-11-14 05:57:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,20000,141614,2022-11-14 05:58:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0787,7.0787,1007000,7129017,2022-11-14 05:59:00+00:00
MOEX,USDCNY_TOM,7.0787,7.0855,7.0787,7.0807,1383000,9793336,2022-11-14 06:00:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,284000,2010918,2022-11-14 06:03:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,64000,453164,2022-11-14 06:04:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,54000,382357,2022-11-14 06:05:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,206000,1458624,2022-11-14 06:06:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,186000,1317010,2022-11-14 06:07:00+00:00
MOEX,USDCNY_TOM,7.0807,7.0807,7.0807,7.0807,144000,1019620,2022-11-14 06:08:00+00:00
MOEX,USDCNY_TOM,7.0822,7.08241,7.0822,7.0822,462000,3271985,2022-11-14 06:09:00+00:00
MOEX,USDCNY_TOM,7.0822,7.0822,7.0822,7.0822,38000,269123,2022-11-14 06:11:00+00:00
MOEX,USDCNY_TOM,7.0875,7.0875,7.0779,7.0779,699000,4950490,2022-11-14 06:13:00+00:00
MOEX,USDCNY_TOM,7.08456,7.08456,7.0845,7.0845,421000,2982596,2022-11-14 06:16:00+00:00
MOEX,USDCNY_TOM,7.08209,7.08209,7.082,7.082,464000,3286052,2022-11-14 06:17:00+00:00
MOEX,USDCNY_TOM,7.082,7.08449,7.0807,7.0807,264000,1869482,2022-11-14 06:18:00+00:00
MOEX,USDCNY_TOM,7.08167,7.08167,7.0807,7.0807,128000,906408,2022-11-14 06:19:00+00:00
MOEX,USDCNY_TOM,7.08002,7.08094,7.0797,7.0797,650000,4602210,2022-11-14 06:20:00+00:00
MOEX,USDCNY_TOM,7.0804,7.0804,7.0797,7.0797,260000,1840736,2022-11-14 06:21:00+00:00
MOEX,USDCNY_TOM,7.0797,7.0797,7.0797,7.0797,73000,516818,2022-11-14 06:22:00+00:00
MOEX,USDCNY_TOM,7.0797,7.0797,7.0797,7.0797,167000,1182309,2022-11-14 06:23:00+00:00
MOEX,USDCNY_TOM,7.08269,7.0827,7.08267,7.0827,740000,5241190,2022-11-14 06:26:00+00:00
MOEX,USDCNY_TOM,7.0817,7.0817,7.08068,7.08068,790000,5593803,2022-11-14 06:28:00+00:00
MOEX,USDCNY_TOM,7.08149,7.08149,7.078,7.078,567000,4013835,2022-11-14 06:29:00+00:00
MOEX,USDCNY_TOM,7.078,7.078,7.078,7.078,134000,948452,2022-11-14 06:30:00+00:00
MOEX,USDCNY_TOM,7.07869,7.07869,7.07869,7.07869,22000,155731,2022-11-14 06:31:00+00:00
MOEX,USDCNY_TOM,7.07869,7.0787,7.07869,7.0787,592000,4190588,2022-11-14 06:32:00+00:00
MOEX,USDCNY_TOM,7.08,7.08,7.078,7.08,813000,5755292,2022-11-14 06:34:00+00:00
MOEX,USDCNY_TOM,7.07995,7.07995,7.065,7.065,3000000,21214230,2022-11-14 06:35:00+00:00
MOEX,USDCNY_TOM,7.07828,7.07869,7.0767,7.0767,150000,1061683,2022-11-14 06:36:00+00:00
MOEX,USDCNY_TOM,7.0767,7.0767,7.0767,7.0767,76000,537829,2022-11-14 06:39:00+00:00
MOEX,USDCNY_TOM,7.07428,7.07428,7.065,7.0724,1032000,7294367,2022-11-14 06:40:00+00:00
MOEX,USDCNY_TOM,7.07382,7.07401,7.0625,7.0625,2369000,16743976,2022-11-14 06:43:00+00:00
MOEX,USDCNY_TOM,7.07275,7.07275,7.07185,7.07185,109000,770876,2022-11-14 06:45:00+00:00
MOEX,USDCNY_TOM,7.07061,7.07061,7.07061,7.07061,100000,707061,2022-11-14 06:46:00+00:00
MOEX,USDCNY_TOM,7.07159,7.07159,7.06119,7.06856,2880000,20347280,2022-11-14 06:47:00+00:00
MOEX,USDCNY_TOM,7.06862,7.07369,7.06155,7.06155,1634000,11548394,2022-11-14 06:48:00+00:00
MOEX,USDCNY_TOM,7.07216,7.07216,7.07089,7.07126,350000,2475030,2022-11-14 06:49:00+00:00
MOEX,USDCNY_TOM,7.07125,7.07126,7.07101,7.07126,450000,3182051,2022-11-14 06:50:00+00:00
MOEX,USDCNY_TOM,7.06909,7.07203,7.05602,7.06697,2459000,17370863,2022-11-14 06:51:00+00:00
MOEX,USDCNY_TOM,7.06414,7.06795,7.05624,7.06592,2074000,14650060,2022-11-14 06:52:00+00:00
MOEX,USDCNY_TOM,7.06659,7.06886,7.05624,7.06886,1702000,12019729,2022-11-14 06:53:00+00:00
MOEX,USDCNY_TOM,7.0712,7.0712,7.0712,7.0712,100000,707120,2022-11-14 06:54:00+00:00
MOEX,USDCNY_TOM,7.0712,7.07296,7.0712,7.07296,201000,1421487,2022-11-14 06:55:00+00:00
MOEX,USDCNY_TOM,7.075,7.075,7.075,7.075,50000,353750,2022-11-14 06:56:00+00:00
MOEX,USDCNY_TOM,7.07666,7.07666,7.05737,7.07084,2300000,16257622,2022-11-14 06:57:00+00:00
MOEX,USDCNY_TOM,7.07452,7.07452,7.05642,7.0676,4514000,31898005,2022-11-14 06:58:00+00:00
MOEX,USDCNY_TOM,7.07021,7.07021,7.058,7.07,2450000,17311083,2022-11-14 06:59:00+00:00
MOEX,USDCNY_TOM,7.07,7.07318,7.06221,7.07267,1068000,7547472,2022-11-14 07:00:00+00:00
MOEX,USDCNY_TOM,7.07243,7.0735,7.06007,7.06007,2169000,15333049,2022-11-14 07:01:00+00:00
MOEX,USDCNY_TOM,7.07349,7.07384,7.07178,7.07384,1193000,8438643,2022-11-14 07:02:00+00:00
MOEX,USDCNY_TOM,7.07642,7.077,7.0764,7.077,3188000,22561121,2022-11-14 07:03:00+00:00
MOEX,USDCNY_TOM,7.077,7.077,7.06499,7.07602,2774000,19624101,2022-11-14 07:04:00+00:00
MOEX,USDCNY_TOM,7.07602,7.0769,7.07602,7.0769,1194000,8449529,2022-11-14 07:05:00+00:00
MOEX,USDCNY_TOM,7.0769,7.0769,7.07689,7.07689,954000,6751362,2022-11-14 07:06:00+00:00
MOEX,USDCNY_TOM,7.07688,7.0769,7.0767,7.0767,1321000,9348506,2022-11-14 07:07:00+00:00
MOEX,USDCNY_TOM,7.0767,7.0769,7.0767,7.0769,1991000,14090001,2022-11-14 07:08:00+00:00
MOEX,USDCNY_TOM,7.0769,7.0769,7.06984,7.06984,1370000,9692166,2022-11-14 07:09:00+00:00
MOEX,USDCNY_TOM,7.07689,7.0769,7.07688,7.0769,1210000,8563043,2022-11-14 07:10:00+00:00
MOEX,USDCNY_TOM,7.0769,7.0769,7.0757,7.0757,1512000,10699737,2022-11-14 07:11:00+00:00
MOEX,USDCNY_TOM,7.0757,7.0757,7.0757,7.0757,15000,106135,2022-11-14 07:12:00+00:00
MOEX,USDCNY_TOM,7.0769,7.0769,7.0768,7.0768,728000,5151961,2022-11-14 07:13:00+00:00
MOEX,USDCNY_TOM,7.0768,7.0768,7.0768,7.0768,650000,4599920,2022-11-14 07:14:00+00:00
MOEX,USDCNY_TOM,7.07505,7.07505,7.06834,7.06834,1000000,7072195,2022-11-14 07:15:00+00:00
MOEX,USDCNY_TOM,7.07274,7.07274,7.07274,7.07274,50000,353637,2022-11-14 07:16:00+00:00
MOEX,USDCNY_TOM,7.07408,7.07431,7.06057,7.07,4937000,34897924,2022-11-14 07:17:00+00:00
MOEX,USDCNY_TOM,7.07,7.07,7.05511,7.07,4552000,32174725,2022-11-14 07:18:00+00:00
MOEX,USDCNY_TOM,7.0699,7.0699,7.05921,7.06984,2376000,16791350,2022-11-14 07:19:00+00:00
MOEX,USDCNY_TOM,7.0699,7.0699,7.0687,7.0687,1481000,10469231,2022-11-14 07:20:00+00:00
MOEX,USDCNY_TOM,7.0687,7.0687,7.065,7.06779,1553000,10974221,2022-11-14 07:21:00+00:00
MOEX,USDCNY_TOM,7.0677,7.06934,7.0475,7.06636,9237000,65179540,2022-11-14 07:22:00+00:00
MOEX,USDCNY_TOM,7.06825,7.0698,7.06799,7.0698,821000,5803356,2022-11-14 07:23:00+00:00
MOEX,USDCNY_TOM,7.0699,7.0699,7.06897,7.06898,1677000,11855418,2022-11-14 07:24:00+00:00
MOEX,USDCNY_TOM,7.06782,7.0699,7.06769,7.0699,2108000,14901603,2022-11-14 07:25:00+00:00
MOEX,USDCNY_TOM,7.0699,7.0699,7.066,7.066,4432000,31327275,2022-11-14 07:26:00+00:00
MOEX,USDCNY_TOM,7.066,7.06957,7.066,7.06955,1391000,9830813,2022-11-14 07:27:00+00:00
MOEX,USDCNY_TOM,7.06847,7.06847,7.063,7.06474,5292000,37389232,2022-11-14 07:28:00+00:00
MOEX,USDCNY_TOM,7.0649,7.0662,7.06204,7.06204,3554000,25102983,2022-11-14 07:29:00+00:00
MOEX,USDCNY_TOM,7.06161,7.06161,7.06161,7.06161,9000,63554,2022-11-14 07:30:00+00:00
MOEX,USDCNY_TOM,7.06499,7.065,7.06499,7.065,356000,2515138,2022-11-14 07:31:00+00:00
MOEX,USDCNY_TOM,7.065,7.065,7.05606,7.05606,2113000,14917061,2022-11-14 07:32:00+00:00
MOEX,USDCNY_TOM,7.06243,7.06369,7.06175,7.06369,400000,2824964,2022-11-14 07:33:00+00:00
MOEX,USDCNY_TOM,7.06499,7.06499,7.058,7.06326,1250000,8824785,2022-11-14 07:34:00+00:00
MOEX,USDCNY_TOM,7.06027,7.06027,7.05502,7.05502,1000000,7056445,2022-11-14 07:35:00+00:00
MOEX,USDCNY_TOM,7.05962,7.05962,7.05962,7.05962,100000,705962,2022-11-14 07:36:00+00:00
MOEX,USDCNY_TOM,7.05958,7.05958,7.056,7.056,386000,2723821,2022-11-14 07:37:00+00:00
MOEX,USDCNY_TOM,7.05676,7.05746,7.05101,7.05101,7335000,51751917,2022-11-14 07:39:00+00:00
MOEX,USDCNY_TOM,7.05617,7.05617,7.05603,7.05607,878000,6195228,2022-11-14 07:40:00+00:00
MOEX,USDCNY_TOM,7.05699,7.057,7.05,7.05688,7162000,50510420,2022-11-14 07:41:00+00:00
MOEX,USDCNY_TOM,7.058,7.058,7.05798,7.058,3050000,21526899,2022-11-14 07:42:00+00:00
MOEX,USDCNY_TOM,7.058,7.058,7.05,7.05402,2850000,20102246,2022-11-14 07:43:00+00:00
MOEX,USDCNY_TOM,7.05579,7.056,7.05569,7.056,1993000,14062403,2022-11-14 07:44:00+00:00
MOEX,USDCNY_TOM,7.056,7.056,7.05599,7.056,2811000,19834414,2022-11-14 07:45:00+00:00
MOEX,USDCNY_TOM,7.05584,7.058,7.051,7.058,3569000,25178699,2022-11-14 07:46:00+00:00
MOEX,USDCNY_TOM,7.058,7.05889,7.05,7.05,8843000,62360204,2022-11-14 07:47:00+00:00
MOEX,USDCNY_TOM,7.05,7.05,7.04,7.0476,31246000,220065463,2022-11-14 07:48:00+00:00
MOEX,USDCNY_TOM,7.04826,7.04959,7.04771,7.04959,923000,6506394,2022-11-14 07:49:00+00:00
MOEX,USDCNY_TOM,7.05205,7.05321,7.05205,7.05321,100000,705263,2022-11-14 07:50:00+00:00
MOEX,USDCNY_TOM,7.05499,7.055,7.05498,7.055,2330000,16438145,2022-11-14 07:51:00+00:00
MOEX,USDCNY_TOM,7.055,7.055,7.05499,7.055,2010000,14180549,2022-11-14 07:52:00+00:00
MOEX,USDCNY_TOM,7.055,7.0572,7.055,7.0572,1853000,13073375,2022-11-14 07:53:00+00:00
MOEX,USDCNY_TOM,7.0569,7.057,7.051,7.051,1051000,7412024,2022-11-14 07:54:00+00:00
MOEX,USDCNY_TOM,7.05797,7.05797,7.05714,7.0576,460000,3246405,2022-11-14 07:55:00+00:00
MOEX,USDCNY_TOM,7.05858,7.06093,7.05,7.05751,6782000,47835075,2022-11-14 07:56:00+00:00
MOEX,USDCNY_TOM,7.05775,7.05901,7.05775,7.05901,60000,423477,2022-11-14 07:57:00+00:00
MOEX,USDCNY_TOM,7.05896,7.05897,7.0585,7.05887,313000,2209422,2022-11-14 07:58:00+00:00
MOEX,USDCNY_TOM,7.05809,7.05809,7.048,7.048,2247000,15847230,2022-11-14 07:59:00+00:00
MOEX,USDCNY_TOM,7.05499,7.055,7.05368,7.055,1567000,11054857,2022-11-14 08:00:00+00:00
MOEX,USDCNY_TOM,7.05447,7.055,7.05447,7.055,613000,4324521,2022-11-14 08:02:00+00:00
MOEX,USDCNY_TOM,7.055,7.055,7.055,7.055,954000,6730470,2022-11-14 08:03:00+00:00
MOEX,USDCNY_TOM,7.05355,7.05355,7.051,7.051,3866000,27259500,2022-11-14 08:04:00+00:00
MOEX,USDCNY_TOM,7.05442,7.055,7.05442,7.055,300000,2116464,2022-11-14 08:05:00+00:00
MOEX,USDCNY_TOM,7.05496,7.05496,7.05496,7.05496,10000,70549,2022-11-14 08:07:00+00:00
MOEX,USDCNY_TOM,7.05498,7.05498,7.05498,7.05498,53000,373913,2022-11-14 08:08:00+00:00
MOEX,USDCNY_TOM,7.05205,7.05238,7.046,7.05238,1001000,7054340,2022-11-14 08:11:00+00:00
MOEX,USDCNY_TOM,7.05207,7.05331,7.05077,7.052,1808000,12750240,2022-11-14 08:13:00+00:00
MOEX,USDCNY_TOM,7.05198,7.05309,7.04999,7.05309,1379000,9722504,2022-11-14 08:14:00+00:00
MOEX,USDCNY_TOM,7.0527,7.0527,7.04301,7.04301,3462000,24399017,2022-11-14 08:15:00+00:00
MOEX,USDCNY_TOM,7.04701,7.05,7.04699,7.05,2634000,18568633,2022-11-14 08:16:00+00:00
MOEX,USDCNY_TOM,7.05,7.05,7.05,7.05,318000,2241900,2022-11-14 08:17:00+00:00
MOEX,USDCNY_TOM,7.05,7.05,7.04388,7.04699,1326000,9344112,2022-11-14 08:18:00+00:00
MOEX,USDCNY_TOM,7.04854,7.04986,7.044,7.04986,1922000,13544785,2022-11-14 08:19:00+00:00
MOEX,USDCNY_TOM,7.04986,7.05,7.04986,7.04999,845000,5957241,2022-11-14 08:20:00+00:00
MOEX,USDCNY_TOM,7.04986,7.05,7.049,7.049,1591000,11216007,2022-11-14 08:21:00+00:00
MOEX,USDCNY_TOM,7.049,7.0499,7.049,7.0499,405000,2855200,2022-11-14 08:22:00+00:00
MOEX,USDCNY_TOM,7.0499,7.05,7.0499,7.05,179000,1261944,2022-11-14 08:23:00+00:00
MOEX,USDCNY_TOM,7.04856,7.04856,7.045,7.04651,3110000,21911066,2022-11-14 08:24:00+00:00
MOEX,USDCNY_TOM,7.04528,7.04548,7.04,7.04039,5600000,39430178,2022-11-14 08:25:00+00:00
MOEX,USDCNY_TOM,7.04239,7.04267,7.035,7.04089,10488000,73797368,2022-11-14 08:26:00+00:00
MOEX,USDCNY_TOM,7.04408,7.04479,7.04397,7.04479,115000,810074,2022-11-14 08:27:00+00:00
MOEX,USDCNY_TOM,7.046,7.046,7.046,7.046,3000,21138,2022-11-14 08:29:00+00:00
MOEX,USDCNY_TOM,7.04886,7.04968,7.04886,7.04968,200000,1409876,2022-11-14 08:30:00+00:00
MOEX,USDCNY_TOM,7.04966,7.04966,7.04849,7.04849,454000,3200362,2022-11-14 08:31:00+00:00
MOEX,USDCNY_TOM,7.0481,7.04935,7.0478,7.04935,597000,4207778,2022-11-14 08:32:00+00:00
MOEX,USDCNY_TOM,7.04935,7.05,7.04934,7.04999,800000,5639640,2022-11-14 08:33:00+00:00
MOEX,USDCNY_TOM,7.04999,7.05,7.04999,7.05,2155000,15192749,2022-11-14 08:34:00+00:00
MOEX,USDCNY_TOM,7.05,7.05,7.04965,7.05,1512000,10659581,2022-11-14 08:35:00+00:00
MOEX,USDCNY_TOM,7.04999,7.04999,7.03991,7.04,7082000,49870424,2022-11-14 08:36:00+00:00
MOEX,USDCNY_TOM,7.04467,7.04499,7.0385,7.04199,12364000,87037450,2022-11-14 08:37:00+00:00
MOEX,USDCNY_TOM,7.04199,7.045,7.04,7.045,927000,6528859,2022-11-14 08:38:00+00:00
MOEX,USDCNY_TOM,7.045,7.05,7.04499,7.0492,1332000,9388763,2022-11-14 08:39:00+00:00
MOEX,USDCNY_TOM,7.0505,7.0505,7.05038,7.05038,554000,3905974,2022-11-14 08:40:00+00:00
MOEX,USDCNY_TOM,7.0505,7.05499,7.0505,7.05499,571000,4026282,2022-11-14 08:41:00+00:00
MOEX,USDCNY_TOM,7.05557,7.05557,7.0545,7.0545,175000,1234591,2022-11-14 08:42:00+00:00
MOEX,USDCNY_TOM,7.055,7.055,7.05499,7.055,286000,2017728,2022-11-14 08:43:00+00:00
MOEX,USDCNY_TOM,7.05499,7.055,7.05499,7.055,1688000,11908839,2022-11-14 08:44:00+00:00
MOEX,USDCNY_TOM,7.055,7.055,7.05427,7.05427,124000,874783,2022-11-14 08:45:00+00:00
MOEX,USDCNY_TOM,7.05427,7.05427,7.05426,7.05427,205000,1446124,2022-11-14 08:46:00+00:00
MOEX,USDCNY_TOM,7.05317,7.05418,7.05,7.05418,1114000,7855897,2022-11-14 08:47:00+00:00
MOEX,USDCNY_TOM,7.05487,7.055,7.0525,7.055,1246000,8788973,2022-11-14 08:48:00+00:00
MOEX,USDCNY_TOM,7.055,7.055,7.05499,7.055,1490000,10511947,2022-11-14 08:49:00+00:00
